scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts
z3_short_window,SHORT_WINDOW,12,0.5,300,2,18,ok,,0,1,31.91937500014319,1020.0,1,4.070999999999998,14.458999999999378,1762180532889,1762180532901,,,,,,,,,,mid,12045,852,294,201,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,19,ok,,0,1,31.176209000477684,1020.0,1,4.026000000000003,14.235000000000127,1762180546348,1762180546358,,,,,,,,,,mid,13511,659,349,216,1
z3_short_window,SHORT_WINDOW,12,0.5,300,2,20,ok,,0,1,35.37800000049174,1021.0,1,4.049000000000007,14.664999999999964,1762180561713,1762180561725,,,,,,,,,,mid,11121,777,204,226,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,1,ok,,0,1,34.051582999381935,1021.0,1,3.7340000000000018,14.09100000000035,1762180574492,1762180574503,,,,,,,,,,mid,13592,733,249,234,4
z3_short_window,SHORT_WINDOW,12,0.5,400,2,2,ok,,0,1,36.21216700048535,1020.0,1,4.068999999999988,14.5,1762180589831,1762180589843,,,,,,,,,,mid,9511,762,230,269,0
z3_short_window,SHORT_WINDOW,12,0.5,400,2,3,ok,,0,1,31.3265409986343,1021.0,1,3.524000000000008,14.388000000000375,1762180600967,1762180600977,,,,,,,,,,mid,13522,669,210,257,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,4,ok,,0,1,30.976624999311753,1020.0,1,5.416999999999987,13.355999999999767,1762180616107,1762180616119,,,,,,,,,,mid,10069,593,208,238,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,5,ok,,0,2,55.67279199931363,2042.0,2,11.954000000000008,24.115999999999985,1762180628314,1762180628335,,,,,,,,,,mid,9414,482,287,224,2
z3_short_window,SHORT_WINDOW,12,0.5,400,2,6,ok,,0,2,57.01141600002302,2041.0,2,10.761999999999993,30.6579999999999,1762180639282,1762180639301,,,,,,,,,,mid,12294,279,247,275,1
z3_short_window,SHORT_WINDOW,12,0.5,400,2,7,ok,,0,2,57.615375000750646,2040.0,2,12.473999999999997,28.998999999999796,1762180653208,1762180653227,,,,,,,,,,mid,12758,535,288,179,1
