scenario,mode,rtt_ms,loss_pct,timeout_ms,pto,run,status,failed_stage,errno,attempts,latency_ms,bytes_online,msgs_online,cpu_ms_ue,cpu_ms_leo2,cpu_ms_ground,cpu_ms_ncc,processing_ms_leo2,ts5,ts6,rain_profile,bw_factor,down_rate_mbps,up_rate_mbps,bad_ticks,total_ticks,bad_ratio,blackout_events,blackout_ticks,window_profile,window_duration_ms,uplink_delay_ms,down_ready_ms,guard_close_ms,scheduled_blackouts,combo_index
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,79,ok,,0,1,78.95254099,208,6,0.504,0.039,0.033,0.033,0,1.76287E+12,1.76287E+12,0.066,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,80,ok,,0,1,66.71395799,208,6,0.482,0.037,0.027,0.027,0,1.76287E+12,1.76287E+12,0.054,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,81,ok,,0,1,72.39925001,208,6,0.417,0.032,0.028,0.028,0,1.76287E+12,1.76287E+12,0.056,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,82,ok,,0,1,76.59041599,208,6,0.585,0.081,0.053,0.053,0,1.76287E+12,1.76287E+12,0.106,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,83,ok,,0,1,74.100916,208,6,0.766,0.111,0.09,0.09,0,1.76287E+12,1.76287E+12,0.18,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,84,ok,,0,1,80.61466699,208,6,0.516,0.081,0.056,0.056,0,1.76287E+12,1.76287E+12,0.112,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,85,ok,,0,1,83.71991701,208,6,0.605,0.078,0.06,0.06,0,1.76287E+12,1.76287E+12,0.12,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,86,ok,,0,1,77.283875,208,6,0.68,0.068,0.081,0.081,0,1.76287E+12,1.76287E+12,0.162,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,87,ok,,0,1,67.76475,208,6,0.573,0.038,0.073,0.073,0,1.76287E+12,1.76287E+12,0.146,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,88,ok,,0,1,75.957583,208,6,0.695,0.102,0.073,0.073,0,1.76287E+12,1.76287E+12,0.146,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,89,ok,,0,1,71.510375,208,6,0.522,0.118,0.06,0.06,0,1.76287E+12,1.76287E+12,0.12,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,90,ok,,0,1,78.721709,208,6,0.625,0.048,0.075,0.075,0,1.76287E+12,1.76287E+12,0.15,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,91,ok,,0,1,79.186584,208,6,0.609,0.049,0.062,0.062,0,1.76287E+12,1.76287E+12,0.124,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,92,ok,,0,1,75.35725001,208,6,0.579,0.046,0.061,0.061,0,1.76287E+12,1.76287E+12,0.122,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,93,ok,,0,1,73.926917,208,6,0.607,0.039,0.088,0.088,0,1.76287E+12,1.76287E+12,0.176,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,94,ok,,0,1,75.61725,208,6,0.617,0.058,0.067,0.067,0,1.76287E+12,1.76287E+12,0.134,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,95,ok,,0,1,81.276625,208,6,0.602,0.034,0.072,0.072,0,1.76287E+12,1.76287E+12,0.144,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,96,ok,,0,1,78.18770899,208,6,0.586,0.067,0.052,0.052,0,1.76287E+12,1.76287E+12,0.104,,,,,,,,,,,,,,,0
ren_online_only,LEO_ONLY,12.000/12.000,0.0/0.0,200,2,97,ok,,0,1,73.780042,208,6,0.596,0.055,0.068,0.068,0,1.76287E+12,1.76287E+12,0.136,,,,,,,,,,,,,,,0
